EKSEN1,EKSEN2,EKSEN3,EKSEN4,EKSEN5
-0.20191,209.71,209.99,-0.20224,29.474
-0.20463,209.71,209.99,-0.20497,29.467
-0.20737,209.7,209.99,-0.20772,29.46
-0.21014,209.7,209.99,-0.2105,29.453
-0.21293,209.7,209.99,-0.2133,29.446
-0.21574,209.69,209.99,-0.21612,29.439
-0.21858,209.69,209.99,-0.21897,29.431
-0.22144,209.68,209.99,-0.22184,29.424
-0.22432,209.68,209.99,-0.22473,29.416
-0.22722,209.68,209.99,-0.22764,29.409
-0.23015,209.67,209.98,-0.23058,29.401
-0.2331,209.67,209.98,-0.23355,29.394
-0.23608,209.66,209.98,-0.23653,29.386
-0.23908,209.66,209.98,-0.23954,29.378
-0.2421,209.65,209.98,-0.24258,29.371
-0.24515,209.65,209.98,-0.24564,29.363
-0.24822,209.65,209.98,-0.24872,29.355
-0.25131,209.64,209.98,-0.25183,29.347
-0.25443,209.64,209.98,-0.25496,29.339
-0.25757,209.63,209.98,-0.25811,29.331
-0.26074,209.63,209.98,-0.26129,29.323
-0.26392,209.62,209.98,-0.26449,29.314
-0.26714,209.62,209.98,-0.26772,29.306
-0.27038,209.61,209.98,-0.27097,29.298
-0.27364,209.61,209.98,-0.27425,29.289
-0.27692,209.61,209.98,-0.27755,29.281
-0.28023,209.6,209.98,-0.28087,29.273
-0.28357,209.6,209.98,-0.28422,29.264
-0.28693,209.59,209.98,-0.2876,29.255
-0.29031,209.59,209.98,-0.291,29.247
-0.29372,209.58,209.98,-0.29442,29.238
-0.29715,209.58,209.98,-0.29787,29.229
-0.30061,209.57,209.98,-0.30134,29.22
-0.30409,209.57,209.98,-0.30484,29.211
-0.3076,209.56,209.98,-0.30837,29.202
-0.31113,209.56,209.98,-0.31191,29.193
-0.31469,209.55,209.98,-0.31549,29.184
-0.31827,209.55,209.98,-0.31909,29.175
-0.32187,209.54,209.98,-0.32271,29.166
-0.32551,209.54,209.98,-0.32636,29.156
-0.32916,209.53,209.98,-0.33004,29.147
-0.33285,209.53,209.98,-0.33374,29.138
-0.33655,209.52,209.98,-0.33747,29.128
-0.34029,209.52,209.98,-0.34122,29.119
-0.34404,209.51,209.98,-0.345,29.109
-0.34783,209.51,209.98,-0.3488,29.099
-0.35163,209.5,209.98,-0.35263,29.09
-0.35547,209.5,209.98,-0.35649,29.08
-0.35933,209.49,209.98,-0.36037,29.07
-0.36321,209.48,209.98,-0.36428,29.06
-0.36712,209.48,209.98,-0.36821,29.05
-0.37106,209.47,209.98,-0.37217,29.04
-0.37502,209.47,209.97,-0.37616,29.03
-0.37901,209.46,209.97,-0.38017,29.02
-0.38303,209.46,209.97,-0.38421,29.01
-0.38707,209.45,209.97,-0.38827,28.999
-0.39113,209.45,209.97,-0.39237,28.989
-0.39522,209.44,209.97,-0.39648,28.978
-0.39934,209.43,209.97,-0.40063,28.968
-0.40349,209.43,209.97,-0.4048,28.957
-0.40766,209.42,209.97,-0.40899,28.947
-0.41185,209.42,209.97,-0.41322,28.936
-0.41608,209.41,209.97,-0.41747,28.925
-0.42033,209.41,209.97,-0.42175,28.915
-0.4246,209.4,209.97,-0.42605,28.904
-0.4289,209.39,209.97,-0.43038,28.893
-0.43323,209.39,209.97,-0.43474,28.882
-0.43759,209.38,209.97,-0.43912,28.871
-0.44197,209.38,209.97,-0.44354,28.86
-0.44638,209.37,209.97,-0.44797,28.848
-0.45081,209.36,209.97,-0.45244,28.837
-0.45527,209.36,209.97,-0.45693,28.826
-0.45976,209.35,209.97,-0.46145,28.814
-0.46427,209.34,209.97,-0.466,28.803
-0.46882,209.34,209.97,-0.47058,28.792
-0.47338,209.33,209.97,-0.47518,28.78
-0.47798,209.33,209.97,-0.47981,28.768
-0.4826,209.32,209.97,-0.48447,28.757
-0.48725,209.31,209.97,-0.48915,28.745
-0.49193,209.31,209.97,-0.49386,28.733
-0.49663,209.3,209.97,-0.4986,28.721
-0.50136,209.29,209.97,-0.50337,28.709
-0.50612,209.29,209.97,-0.50817,28.697
-0.5109,209.28,209.96,-0.51299,28.685
-0.51572,209.27,209.96,-0.51784,28.673
-0.52056,209.27,209.96,-0.52272,28.661
-0.52542,209.26,209.96,-0.52763,28.649
-0.53032,209.25,209.96,-0.53256,28.636
-0.53524,209.25,209.96,-0.53752,28.624
-0.54019,209.24,209.96,-0.54251,28.611
-0.54517,209.23,209.96,-0.54753,28.599
-0.55017,209.23,209.96,-0.55258,28.586
-0.5552,209.22,209.96,-0.55765,28.574
-0.56026,209.21,209.96,-0.56276,28.561
-0.56535,209.21,209.96,-0.56789,28.548
-0.57046,209.2,209.96,-0.57305,28.535
-0.57561,209.19,209.96,-0.57824,28.522
-0.58078,209.19,209.96,-0.58345,28.509
-0.58597,209.18,209.96,-0.5887,28.496
-0.5912,209.17,209.96,-0.59397,28.483
-0.59645,209.16,209.96,-0.59928,28.47
-0.60174,209.16,209.96,-0.60461,28.457
-0.60705,209.15,209.96,-0.60997,28.443
-0.61238,209.14,209.96,-0.61535,28.43
-0.61775,209.13,209.96,-0.62077,28.417
-0.62314,209.13,209.96,-0.62622,28.403
-0.62857,209.12,209.96,-0.63169,28.389
-0.63402,209.11,209.96,-0.6372,28.376
-0.63949,209.11,209.96,-0.64273,28.362
-0.645,209.1,209.96,-0.64829,28.348
-0.65054,209.09,209.95,-0.65388,28.335
-0.6561,209.08,209.95,-0.6595,28.321
-0.66169,209.08,209.95,-0.66515,28.307
-0.66731,209.07,209.95,-0.67082,28.293
-0.67296,209.06,209.95,-0.67653,28.279
-0.67864,209.05,209.95,-0.68227,28.265
-0.68434,209.04,209.95,-0.68803,28.25
-0.69008,209.04,209.95,-0.69383,28.236
-0.69584,209.03,209.95,-0.69965,28.222
-0.70163,209.02,209.95,-0.7055,28.207
-0.70745,209.01,209.95,-0.71138,28.193
-0.7133,209.01,209.95,-0.7173,28.178
-0.71917,209,209.95,-0.72324,28.164
-0.72508,208.99,209.95,-0.72921,28.149
-0.73101,208.98,209.95,-0.73521,28.134
-0.73698,208.97,209.95,-0.74124,28.119
-0.74297,208.97,209.95,-0.7473,28.105
-0.74899,208.96,209.95,-0.75339,28.09
-0.75504,208.95,209.95,-0.7595,28.075
-0.76112,208.94,209.95,-0.76565,28.06
-0.76723,208.93,209.95,-0.77183,28.045
-0.77336,208.93,209.95,-0.77804,28.029
-0.77953,208.92,209.94,-0.78428,28.014
-0.78572,208.91,209.94,-0.79055,27.999
-0.79194,208.9,209.94,-0.79684,27.983
-0.7982,208.89,209.94,-0.80317,27.968
-0.80448,208.88,209.94,-0.80953,27.952
-0.81079,208.88,209.94,-0.81592,27.937
-0.81713,208.87,209.94,-0.82233,27.921
-0.8235,208.86,209.94,-0.82878,27.906
-0.8299,208.85,209.94,-0.83526,27.89
-0.83632,208.84,209.94,-0.84177,27.874
-0.84278,208.83,209.94,-0.84831,27.858
-0.84927,208.82,209.94,-0.85487,27.842
-0.85578,208.82,209.94,-0.86147,27.826
-0.86233,208.81,209.94,-0.8681,27.81
-0.8689,208.8,209.94,-0.87476,27.794
-0.87551,208.79,209.94,-0.88145,27.778
-0.88214,208.78,209.94,-0.88817,27.761
-0.8888,208.77,209.94,-0.89492,27.745
-0.89549,208.76,209.94,-0.9017,27.729
-0.90221,208.75,209.93,-0.90852,27.712
-0.90897,208.75,209.93,-0.91536,27.696
-0.91575,208.74,209.93,-0.92223,27.679
-0.92256,208.73,209.93,-0.92913,27.663
-0.9294,208.72,209.93,-0.93607,27.646
-0.93626,208.71,209.93,-0.94303,27.629
-0.94316,208.7,209.93,-0.95003,27.612
-0.95009,208.69,209.93,-0.95705,27.595
-0.95705,208.68,209.93,-0.96411,27.578
-0.96404,208.67,209.93,-0.9712,27.561
-0.97106,208.66,209.93,-0.97832,27.544
-0.9781,208.66,209.93,-0.98546,27.527
-0.98518,208.65,209.93,-0.99264,27.51
-0.99229,208.64,209.93,-0.99986,27.493
-0.99943,208.63,209.93,-1.0071,27.475
-1.0066,208.62,209.93,-1.0144,27.458
-1.0138,208.61,209.93,-1.0217,27.44
-1.021,208.6,209.93,-1.029,27.423
-1.0283,208.59,209.92,-1.0364,27.405
-1.0356,208.58,209.92,-1.0438,27.388
-1.0429,208.57,209.92,-1.0512,27.37
-1.0502,208.56,209.92,-1.0587,27.352
-1.0576,208.55,209.92,-1.0661,27.334
-1.065,208.54,209.92,-1.0737,27.316
-1.0724,208.53,209.92,-1.0812,27.298
-1.0799,208.52,209.92,-1.0888,27.28
-1.0874,208.51,209.92,-1.0964,27.262
-1.0949,208.5,209.92,-1.1041,27.244
-1.1025,208.49,209.92,-1.1117,27.226
-1.1101,208.48,209.92,-1.1195,27.208
-1.1177,208.47,209.92,-1.1272,27.189
-1.1253,208.46,209.92,-1.135,27.171
-1.133,208.45,209.92,-1.1428,27.152
-1.1407,208.45,209.92,-1.1506,27.134
-1.1485,208.44,209.91,-1.1585,27.115
-1.1562,208.43,209.91,-1.1664,27.097
-1.164,208.42,209.91,-1.1743,27.078
