EKSEN1,EKSEN2,EKSEN3,EKSEN4,EKSEN5
0.75383,208.56,210.05,0.76025,27.697
0.76052,208.54,210.06,0.76705,27.677
0.76725,208.53,210.06,0.7739,27.657
0.77402,208.52,210.06,0.78078,27.637
0.78082,208.51,210.06,0.78769,27.617
0.78765,208.49,210.06,0.79465,27.597
0.79453,208.48,210.06,0.80164,27.576
0.80144,208.47,210.06,0.80867,27.556
0.80838,208.45,210.06,0.81574,27.535
0.81536,208.44,210.06,0.82284,27.515
0.82238,208.43,210.06,0.82999,27.494
0.82944,208.42,210.06,0.83717,27.473
0.83653,208.4,210.06,0.84439,27.452
0.84365,208.39,210.06,0.85164,27.431
0.85082,208.38,210.06,0.85894,27.41
0.85802,208.36,210.06,0.86627,27.389
0.86525,208.35,210.06,0.87364,27.367
0.87253,208.34,210.06,0.88105,27.346
0.87984,208.32,210.06,0.8885,27.324
0.88718,208.31,210.06,0.89599,27.303
0.89457,208.3,210.06,0.90351,27.281
0.90199,208.28,210.06,0.91108,27.259
0.90944,208.27,210.07,0.91868,27.237
0.91694,208.25,210.07,0.92632,27.215
0.92447,208.24,210.07,0.934,27.193
0.93203,208.23,210.07,0.94172,27.171
0.93964,208.21,210.07,0.94947,27.149
0.94728,208.2,210.07,0.95727,27.127
0.95496,208.18,210.07,0.96511,27.104
0.96268,208.17,210.07,0.97298,27.082
0.97043,208.16,210.07,0.98089,27.059
0.97822,208.14,210.07,0.98885,27.036
0.98605,208.13,210.07,0.99684,27.013
0.99391,208.11,210.07,1.0049,26.99
1.0018,208.1,210.07,1.0129,26.967
1.0098,208.08,210.07,1.0211,26.944
1.0177,208.07,210.07,1.0292,26.921
1.0257,208.06,210.07,1.0374,26.898
1.0338,208.04,210.07,1.0456,26.874
1.0419,208.03,210.07,1.0539,26.851
1.05,208.01,210.07,1.0622,26.827
1.0582,208,210.08,1.0705,26.803
1.0664,207.98,210.08,1.0789,26.779
1.0746,207.97,210.08,1.0874,26.756
1.0829,207.95,210.08,1.0958,26.732
1.0912,207.94,210.08,1.1043,26.707
1.0996,207.92,210.08,1.1129,26.683
1.108,207.91,210.08,1.1215,26.659
1.1164,207.89,210.08,1.1301,26.635
1.1249,207.88,210.08,1.1388,26.61
1.1334,207.86,210.08,1.1475,26.586
1.1419,207.85,210.08,1.1562,26.561
1.1505,207.83,210.08,1.165,26.536
1.1591,207.81,210.08,1.1738,26.511
1.1678,207.8,210.08,1.1827,26.486
1.1765,207.78,210.08,1.1916,26.461
1.1852,207.77,210.08,1.2006,26.436
1.194,207.75,210.08,1.2096,26.411
1.2028,207.74,210.08,1.2186,26.386
1.2117,207.72,210.08,1.2277,26.36
1.2206,207.7,210.09,1.2368,26.335
1.2295,207.69,210.09,1.246,26.309
1.2385,207.67,210.09,1.2552,26.284
1.2475,207.66,210.09,1.2644,26.258
1.2565,207.64,210.09,1.2737,26.232
1.2656,207.62,210.09,1.283,26.206
1.2747,207.61,210.09,1.2924,26.18
1.2839,207.59,210.09,1.3018,26.154
1.2931,207.58,210.09,1.3112,26.128
1.3023,207.56,210.09,1.3207,26.101
1.3116,207.54,210.09,1.3302,26.075
1.3209,207.53,210.09,1.3398,26.048
1.3303,207.51,210.09,1.3494,26.022
1.3397,207.49,210.09,1.359,25.995
1.3491,207.48,210.09,1.3687,25.968
1.3586,207.46,210.09,1.3785,25.941
1.3681,207.44,210.09,1.3883,25.915
1.3776,207.43,210.1,1.3981,25.887
1.3872,207.41,210.1,1.4079,25.86
1.3969,207.39,210.1,1.4178,25.833
1.4065,207.37,210.1,1.4278,25.806
1.4162,207.36,210.1,1.4378,25.778
1.426,207.34,210.1,1.4478,25.751
1.4358,207.32,210.1,1.4579,25.723
1.4456,207.31,210.1,1.468,25.696
1.4555,207.29,210.1,1.4781,25.668
1.4654,207.27,210.1,1.4883,25.64
1.4753,207.25,210.1,1.4986,25.612
1.4853,207.24,210.1,1.5089,25.584
1.4953,207.22,210.1,1.5192,25.556
1.5054,207.2,210.1,1.5296,25.528
1.5155,207.18,210.1,1.54,25.499
1.5257,207.17,210.1,1.5504,25.471
1.5358,207.15,210.1,1.5609,25.442
1.5461,207.13,210.1,1.5715,25.414
1.5563,207.11,210.11,1.582,25.385
1.5666,207.1,210.11,1.5927,25.356
1.577,207.08,210.11,1.6033,25.328
1.5874,207.06,210.11,1.614,25.299
1.5978,207.04,210.11,1.6248,25.27
1.6083,207.02,210.11,1.6356,25.241
1.6188,207.01,210.11,1.6464,25.211
1.6293,206.99,210.11,1.6573,25.182
1.6399,206.97,210.11,1.6682,25.153
1.6505,206.95,210.11,1.6792,25.123
1.6612,206.93,210.11,1.6902,25.094
1.6719,206.91,210.11,1.7013,25.064
1.6826,206.9,210.11,1.7124,25.034
1.6934,206.88,210.11,1.7235,25.005
1.7042,206.86,210.11,1.7347,24.975
1.7151,206.84,210.11,1.7459,24.945
1.726,206.82,210.12,1.7572,24.915
1.737,206.8,210.12,1.7685,24.885
1.748,206.78,210.12,1.7799,24.854
1.759,206.76,210.12,1.7913,24.824
1.77,206.75,210.12,1.8028,24.794
1.7812,206.73,210.12,1.8142,24.763
1.7923,206.71,210.12,1.8258,24.733
