EKSEN1,EKSEN2,EKSEN3,EKSEN4,EKSEN5
-1.1182,211.59,210.08,-1.1281,212.93
-1.1267,211.6,210.08,-1.1368,212.95
-1.1353,211.62,210.08,-1.1455,212.97
-1.144,211.63,210.08,-1.1543,212.99
-1.1527,211.64,210.09,-1.1632,213.01
-1.1614,211.65,210.09,-1.1721,213.03
-1.1702,211.66,210.09,-1.181,213.06
-1.179,211.67,210.09,-1.1899,213.08
-1.1878,211.69,210.09,-1.1989,213.1
-1.1967,211.7,210.09,-1.208,213.12
-1.2056,211.71,210.09,-1.217,213.14
-1.2146,211.72,210.09,-1.2262,213.17
-1.2236,211.73,210.09,-1.2353,213.19
-1.2326,211.75,210.09,-1.2445,213.21
-1.2417,211.76,210.09,-1.2538,213.23
-1.2508,211.77,210.09,-1.2631,213.26
-1.2599,211.78,210.09,-1.2724,213.28
-1.2691,211.79,210.1,-1.2818,213.3
-1.2784,211.81,210.1,-1.2912,213.32
-1.2876,211.82,210.1,-1.3006,213.35
-1.297,211.83,210.1,-1.3101,213.37
-1.3063,211.84,210.1,-1.3196,213.39
-1.3157,211.86,210.1,-1.3292,213.42
-1.3251,211.87,210.1,-1.3388,213.44
-1.3346,211.88,210.1,-1.3485,213.46
-1.3441,211.89,210.1,-1.3582,213.49
-1.3537,211.91,210.1,-1.3679,213.51
-1.3633,211.92,210.1,-1.3777,213.53
-1.3729,211.93,210.1,-1.3875,213.56
-1.3826,211.94,210.11,-1.3974,213.58
-1.3923,211.96,210.11,-1.4073,213.6
-1.402,211.97,210.11,-1.4172,213.63
-1.4118,211.98,210.11,-1.4272,213.65
-1.4216,211.99,210.11,-1.4373,213.68
-1.4315,212.01,210.11,-1.4473,213.7
-1.4414,212.02,210.11,-1.4575,213.72
-1.4514,212.03,210.11,-1.4676,213.75
-1.4614,212.05,210.11,-1.4778,213.77
-1.4714,212.06,210.11,-1.4881,213.8
-1.4815,212.07,210.11,-1.4983,213.82
-1.4916,212.08,210.12,-1.5087,213.85
-1.5017,212.1,210.12,-1.519,213.87
-1.5119,212.11,210.12,-1.5295,213.9
-1.5221,212.12,210.12,-1.5399,213.92
-1.5324,212.14,210.12,-1.5504,213.95
-1.5427,212.15,210.12,-1.5609,213.97
-1.5531,212.16,210.12,-1.5715,214
-1.5635,212.18,210.12,-1.5821,214.02
-1.5739,212.19,210.12,-1.5928,214.05
-1.5844,212.2,210.12,-1.6035,214.07
-1.5949,212.22,210.13,-1.6143,214.1
-1.6054,212.23,210.13,-1.6251,214.12
-1.616,212.24,210.13,-1.6359,214.15
-1.6267,212.26,210.13,-1.6468,214.17
-1.6373,212.27,210.13,-1.6577,214.2
-1.648,212.28,210.13,-1.6687,214.22
-1.6588,212.3,210.13,-1.6797,214.25
-1.6696,212.31,210.13,-1.6907,214.28
-1.6804,212.32,210.13,-1.7018,214.3
-1.6913,212.34,210.13,-1.7129,214.33
-1.7022,212.35,210.14,-1.7241,214.35
-1.7132,212.37,210.14,-1.7353,214.38
-1.7242,212.38,210.14,-1.7466,214.41
-1.7352,212.39,210.14,-1.7579,214.43
-1.7463,212.41,210.14,-1.7693,214.46
-1.7574,212.42,210.14,-1.7807,214.49
-1.7686,212.44,210.14,-1.7921,214.51
-1.7798,212.45,210.14,-1.8036,214.54
-1.791,212.46,210.14,-1.8151,214.57
-1.8023,212.48,210.15,-1.8267,214.59
-1.8137,212.49,210.15,-1.8383,214.62
-1.825,212.51,210.15,-1.8499,214.65
-1.8364,212.52,210.15,-1.8616,214.67
-1.8479,212.53,210.15,-1.8734,214.7
-1.8594,212.55,210.15,-1.8852,214.73
-1.8709,212.56,210.15,-1.897,214.75
-1.8825,212.58,210.15,-1.9089,214.78
-1.8941,212.59,210.15,-1.9208,214.81
-1.9057,212.61,210.16,-1.9327,214.84
-1.9174,212.62,210.16,-1.9447,214.86
-1.9292,212.63,210.16,-1.9568,214.89
-1.941,212.65,210.16,-1.9689,214.92
-1.9528,212.66,210.16,-1.981,214.95
-1.9646,212.68,210.16,-1.9932,214.97
-1.9765,212.69,210.16,-2.0054,215
-1.9885,212.71,210.16,-2.0177,215.03
-2.0005,212.72,210.16,-2.03,215.06
-2.0125,212.74,210.17,-2.0423,215.09
-2.0246,212.75,210.17,-2.0547,215.11
-2.0367,212.76,210.17,-2.0672,215.14
-2.0488,212.78,210.17,-2.0797,215.17
-2.061,212.79,210.17,-2.0922,215.2
-2.0733,212.81,210.17,-2.1048,215.23
-2.0855,212.82,210.17,-2.1174,215.25
-2.0978,212.84,210.17,-2.13,215.28
-2.1102,212.85,210.18,-2.1428,215.31
-2.1226,212.87,210.18,-2.1555,215.34
-2.135,212.88,210.18,-2.1683,215.37
-2.1475,212.9,210.18,-2.1811,215.4
-2.1601,212.91,210.18,-2.194,215.43
-2.1726,212.93,210.18,-2.2069,215.46
-2.1852,212.94,210.18,-2.2199,215.48
-2.1979,212.96,210.19,-2.2329,215.51
-2.2106,212.97,210.19,-2.246,215.54
-2.2233,212.99,210.19,-2.2591,215.57
-2.2361,213,210.19,-2.2722,215.6
-2.2489,213.02,210.19,-2.2854,215.63
-2.2618,213.03,210.19,-2.2987,215.66
-2.2747,213.05,210.19,-2.312,215.69
-2.2876,213.06,210.19,-2.3253,215.72
-2.3006,213.08,210.2,-2.3387,215.75
-2.3136,213.09,210.2,-2.3521,215.78
-2.3267,213.11,210.2,-2.3655,215.81
-2.3398,213.12,210.2,-2.379,215.84
-2.3529,213.14,210.2,-2.3926,215.87
-2.3661,213.15,210.2,-2.4062,215.9
-2.3794,213.17,210.2,-2.4198,215.93
-2.3926,213.19,210.21,-2.4335,215.96
-2.406,213.2,210.21,-2.4472,215.99
-2.4193,213.22,210.21,-2.461,216.02
-2.4327,213.23,210.21,-2.4748,216.05
-2.4462,213.25,210.21,-2.4887,216.08
-2.4596,213.26,210.21,-2.5026,216.11
-2.4732,213.28,210.22,-2.5166,216.14
-2.4867,213.29,210.22,-2.5306,216.17
-2.5004,213.31,210.22,-2.5446,216.2
-2.514,213.32,210.22,-2.5587,216.23
-2.5277,213.34,210.22,-2.5728,216.26
-2.5414,213.36,210.22,-2.587,216.29
-2.5552,213.37,210.22,-2.6012,216.32
-2.569,213.39,210.23,-2.6155,216.35
-2.5829,213.4,210.23,-2.6298,216.38
-2.5968,213.42,210.23,-2.6442,216.41
-2.6108,213.43,210.23,-2.6586,216.44
-2.6248,213.45,210.23,-2.673,216.47
-2.6388,213.47,210.23,-2.6875,216.5
-2.6529,213.48,210.24,-2.7021,216.53
-2.667,213.5,210.24,-2.7166,216.57
-2.6811,213.51,210.24,-2.7313,216.6
-2.6953,213.53,210.24,-2.7459,216.63
-2.7096,213.54,210.24,-2.7607,216.66
-2.7239,213.56,210.24,-2.7754,216.69
-2.7382,213.58,210.25,-2.7902,216.72
-2.7526,213.59,210.25,-2.8051,216.75
-2.767,213.61,210.25,-2.82,216.78
-2.7814,213.62,210.25,-2.835,216.82
-2.7959,213.64,210.25,-2.8499,216.85
-2.8105,213.66,210.25,-2.865,216.88
-2.8251,213.67,210.26,-2.8801,216.91
-2.8397,213.69,210.26,-2.8952,216.94
-2.8544,213.7,210.26,-2.9104,216.97
-2.8691,213.72,210.26,-2.9256,217.01
-2.8838,213.74,210.26,-2.9409,217.04
-2.8986,213.75,210.26,-2.9562,217.07
-2.9135,213.77,210.27,-2.9715,217.1
-2.9283,213.78,210.27,-2.9869,217.13
-2.9433,213.8,210.27,-3.0024,217.17
-2.9582,213.82,210.27,-3.0179,217.2
-2.9732,213.83,210.27,-3.0334,217.23
-2.9883,213.85,210.27,-3.049,217.26
-3.0034,213.86,210.28,-3.0646,217.29
-3.0185,213.88,210.28,-3.0803,217.33
-3.0337,213.9,210.28,-3.096,217.36
-3.0489,213.91,210.28,-3.1118,217.39
-3.0642,213.93,210.28,-3.1276,217.42
-3.0795,213.94,210.29,-3.1435,217.46
-3.0948,213.96,210.29,-3.1594,217.49
-3.1102,213.98,210.29,-3.1753,217.52
-3.1256,213.99,210.29,-3.1913,217.55
-3.1411,214.01,210.29,-3.2074,217.59
-3.1566,214.03,210.3,-3.2235,217.62
-3.1722,214.04,210.3,-3.2396,217.65
-3.1878,214.06,210.3,-3.2558,217.68
-3.2034,214.07,210.3,-3.272,217.72
-3.2191,214.09,210.3,-3.2883,217.75
-3.2348,214.11,210.31,-3.3046,217.78
-3.2506,214.12,210.31,-3.3209,217.81
-3.2664,214.14,210.31,-3.3374,217.85
-3.2823,214.16,210.31,-3.3538,217.88
-3.2982,214.17,210.31,-3.3703,217.91
-3.3141,214.19,210.32,-3.3869,217.95
-3.3301,214.2,210.32,-3.4034,217.98
-3.3461,214.22,210.32,-3.4201,218.01
-3.3622,214.24,210.32,-3.4368,218.05
-3.3783,214.25,210.32,-3.4535,218.08
-3.3945,214.27,210.33,-3.4703,218.11
-3.4106,214.29,210.33,-3.4871,218.15
-3.4269,214.3,210.33,-3.504,218.18
-3.4432,214.32,210.33,-3.5209,218.21
-3.4595,214.34,210.33,-3.5378,218.25
-3.4759,214.35,210.34,-3.5548,218.28
-3.4923,214.37,210.34,-3.5719,218.31
-3.5087,214.38,210.34,-3.589,218.35
-3.5252,214.4,210.34,-3.6061,218.38
-3.5418,214.42,210.35,-3.6233,218.41
-3.5583,214.43,210.35,-3.6406,218.45
-3.575,214.45,210.35,-3.6578,218.48
-3.5916,214.47,210.35,-3.6752,218.51
-3.6083,214.48,210.35,-3.6925,218.55
-3.6251,214.5,210.36,-3.71,218.58
-3.6419,214.52,210.36,-3.7274,218.62
-3.6587,214.53,210.36,-3.7449,218.65
-3.6756,214.55,210.36,-3.7625,218.68
-3.6925,214.56,210.37,-3.7801,218.72
-3.7095,214.58,210.37,-3.7978,218.75
-3.7265,214.6,210.37,-3.8155,218.78
-3.7435,214.61,210.37,-3.8332,218.82
-3.7606,214.63,210.37,-3.851,218.85
-3.7778,214.65,210.38,-3.8688,218.89
-3.7949,214.66,210.38,-3.8867,218.92
-3.8121,214.68,210.38,-3.9046,218.96
-3.8294,214.7,210.38,-3.9226,218.99
-3.8467,214.71,210.39,-3.9406,219.02
-3.8641,214.73,210.39,-3.9587,219.06
-3.8815,214.75,210.39,-3.9768,219.09
-3.8989,214.76,210.39,-3.995,219.13
-3.9164,214.78,210.4,-4.0132,219.16
-3.9339,214.79,210.4,-4.0314,219.19
-3.9514,214.81,210.4,-4.0497,219.23
